 2.44186046511628e+000    7.75492668347810e+001
 2.50000000000000e+000    6.63052208835341e+001
 4.47674418604651e+000    5.91080601475670e+001
 4.41860465116279e+000    5.02717848136733e+001
 1.22093023255814e+001    4.55776594751097e+001
 1.22674418604651e+001    3.79480713551882e+001
 2.39534883720930e+001    3.37181283272625e+001
 2.40116279069767e+001    2.68917530587466e+001
