0.50	21.15469354
0.50	52.10655032
1.00	70.75391072
1.00	84.74462408
1.50	93.21725346
1.50	106.7839688
2.00	73.70479044
2.00	91.93670607
3.00	65.20650123
3.00	73.26368585
4.00	61.37585613
4.00	82.99731228
6.00	60.06842702
6.00	78.30034266
24.00	7.613638045
24.00	40.26026508
