 2.45327102803738e+000    6.17331172746458e+001
 2.45327102803738e+000    4.80234398552909e+001
 4.38084112149533e+000    2.70867877600241e+001
 4.38084112149533e+000    3.27319490503467e+001
 1.23247663551402e+001    7.05362526379258e+000
 1.22079439252336e+001    1.75356119987941e+001
 2.40070093457944e+001    5.22591950557733e+000
 2.40654205607477e+001   -2.03120289418149e+000
