 2.50000000000000e+000    8.31726907630522e+001
 2.44186046511628e+000    6.83123190436163e+001
 4.36046511627907e+000    6.75399271504623e+001
 4.36046511627907e+000    5.91061922107033e+001
 1.22093023255814e+001    4.95937237321379e+001
 1.22093023255814e+001    4.19632016437844e+001
 2.40116279069767e+001    3.41206687213972e+001
 2.40116279069767e+001    2.68917530587466e+001
